Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_FAT	GO:0000796~condensin complex	5	0.45207956600361665	1.795692119691963E-4	64151, 10592, 23310, 9918, 10051	773	6	12782	13.779646399310048	0.0850581261239266	0.0014100326120943807	0.2579117138947651
GOTERM_MF_FAT	GO:0003682~chromatin binding	22	1.9891500904159132	1.8125610510518682E-4	2146, 3670, 10036, 6839, 113130, 10951, 7155, 3622, 23451, 7153, 1063, 5901, 8467, 3070, 23468, 1058, 6670, 6117, 5422, 2956, 8208, 86	764	150	12983	2.492373472949389	0.15099406165858742	0.009052614891756572	0.2822804139136603
INTERPRO	IPR017975:Tubulin, conserved site	8	0.7233273056057866	1.8639521847621147E-4	10383, 7846, 7283, 203068, 84790, 10376, 56604, 113457, 647000	933	23	16659	6.210541031734936	0.23656358103444453	0.0378267742888998	0.30793431433097096
GOTERM_BP_FAT	GO:0032886~regulation of microtubule-based process	12	1.0849909584086799	1.9692126641436306E-4	84722, 10460, 221150, 220134, 7514, 1062, 729342, 5902, 667, 348235, 79929, 729686, 727803, 10733	859	49	13528	3.8567864864222754	0.4151888780021218	0.0052974667131574504	0.350199187850897
KEGG_PATHWAY	hsa04914:Progesterone-mediated oocyte maturation	17	1.5370705244122964	2.0356824883934675E-4	8697, 890, 699, 5603, 1017, 246184, 207, 983, 64682, 994, 9133, 3320, 993, 5347, 891, 4085, 6195	351	86	5085	2.8637447823494333	0.0308663022519281	0.004468941805783722	0.24392752662931727
BIOCARTA	h_ranMSpathway:Role of Ran in mitotic spindle regulation	7	0.6329113924050633	2.1003592048489424E-4	56992, 3837, 3838, 727803, 22974, 5901, 5902, 6790	124	12	1437	6.760080645161291	0.033659914092843524	0.016974015650066065	0.25412370511277427
KEGG_PATHWAY	hsa00240:Pyrimidine metabolism	18	1.62748643761302	2.1210493973334934E-4	5427, 5437, 23649, 318, 7298, 6240, 5557, 54107, 1854, 4830, 1503, 51728, 4860, 5422, 7083, 727761, 5441, 30834	351	95	5085	2.7449392712550607	0.03213980164615493	0.004075127207335938	0.25414476940198716
INTERPRO	IPR006649:Like-Sm ribonucleoprotein, eukaryotic and archaea-type, core	7	0.6329113924050633	2.190242559245064E-4	6637, 6628, 23658, 100130932, 6636, 27258, 647302, 100130003, 57819, 11157	933	17	16659	7.352184603745035	0.2718016864118671	0.03887204622631335	0.3617474169767987
GOTERM_BP_FAT	GO:0070507~regulation of microtubule cytoskeleton organization	11	0.9945750452079566	2.286228190361186E-4	84722, 221150, 220134, 7514, 1062, 729342, 5902, 667, 348235, 79929, 729686, 727803, 10733	859	42	13528	4.124618881312712	0.4635810282069851	0.006087666760880905	0.4064680390731823
PIR_SUPERFAMILY	PIRSF002306:tubulin	8	0.7233273056057866	2.286573854733239E-4	10383, 7846, 7283, 203068, 84790, 10376, 56604, 113457, 647000	452	22	7396	5.950120675784392	0.10825088690550011	0.10825088690550011	0.32886434890890825
INTERPRO	IPR000217:Tubulin	8	0.7233273056057866	2.505226556403094E-4	10383, 7846, 7283, 203068, 84790, 10376, 56604, 113457, 647000	933	24	16659	5.95176848874598	0.30427600232195984	0.03950966699912162	0.4136699360278717
INTERPRO	IPR003008:Tubulin/FtsZ, GTPase domain	8	0.7233273056057866	2.505226556403094E-4	10383, 7846, 7283, 203068, 84790, 10376, 56604, 113457, 647000	933	24	16659	5.95176848874598	0.30427600232195984	0.03950966699912162	0.4136699360278717
SP_PIR_KEYWORDS	Isomerase	18	1.62748643761302	2.5693430996537515E-4	6120, 54517, 11073, 9536, 7155, 7153, 1736, 9360, 51303, 2280, 7167, 2287, 80324, 10455, 10465, 80142, 122769, 10728	1044	120	19235	2.763649425287356	0.12282901064191687	0.0030431122919980513	0.37038620796422395
GOTERM_BP_FAT	GO:0008033~tRNA processing	15	1.3562386980108498	2.6361551077383407E-4	51367, 2091, 54517, 79042, 54888, 10799, 51654, 54931, 80324, 57570, 11157, 10785, 6741, 10940, 9692	859	76	13528	3.1082654249126893	0.512362666092889	0.006948401021350081	0.46854369477995483
SP_PIR_KEYWORDS	purine biosynthesis	6	0.5424954792043399	2.669263808706736E-4	8833, 4522, 10606, 2618, 158, 3614	1044	12	19235	9.212164750957854	0.1272888305349863	0.0030895499001148963	0.3847645502156771
GOTERM_BP_FAT	GO:0006412~translation	39	3.52622061482821	2.761907688404419E-4	9801, 646753, 441502, 51023, 5917, 11222, 2935, 51373, 51081, 28977, 644934, 7965, 28998, 64968, 116832, 64965, 441377, 51258, 54505, 64983, 728937, 64981, 63875, 9521, 8562, 10884, 92399, 6231, 1964, 3396, 7314, 10987, 1982, 6229, 6228, 29093, 645979, 100131971, 7175, 65003, 644191, 51318, 219927, 29074, 728823, 65008, 51121	859	331	13528	1.855568724962983	0.5287881830966563	0.007208962643880379	0.49084278546390747
GOTERM_BP_FAT	GO:0051052~regulation of DNA metabolic process	19	1.7179023508137432	2.8632664636520696E-4	811, 3265, 81620, 4292, 3838, 1017, 51053, 8318, 51720, 641, 80119, 56897, 54962, 4254, 7336, 2956, 65057, 5111, 7398	859	114	13528	2.624757469926271	0.5416239980840908	0.007401666666357443	0.5088128096467304
INTERPRO	IPR014021:Helicase, superfamily 1 and 2, ATP-binding	17	1.5370705244122964	2.902184928579486E-4	8438, 10973, 10212, 1660, 8449, 641, 8467, 8458, 3070, 1653, 10721, 1665, 9879, 1655, 54505, 9188, 7919	933	107	16659	2.836824232953692	0.34314853691537595	0.04115873288002547	0.4790690494103744
INTERPRO	IPR001650:DNA/RNA helicase, C-terminal	17	1.5370705244122964	2.902184928579486E-4	8438, 10973, 10212, 1660, 8449, 641, 8467, 8458, 3070, 1653, 10721, 1665, 9879, 1655, 54505, 9188, 7919	933	107	16659	2.836824232953692	0.34314853691537595	0.04115873288002547	0.4790690494103744
GOTERM_BP_FAT	GO:0030071~regulation of mitotic metaphase/anaphase transition	8	0.7233273056057866	2.9580802947209956E-4	8697, 699, 7175, 9787, 1063, 7272, 1062, 4085	859	22	13528	5.726743570748227	0.553314393970328	0.007574004346419638	0.5256196997612261
INTERPRO	IPR001023:Heat shock protein Hsp70	6	0.5424954792043399	3.085803359824761E-4	10808, 3306, 3313, 51182, 3312, 3308	933	12	16659	8.92765273311897	0.3603878367815576	0.03981246240297853	0.5093066367944377
INTERPRO	IPR013126:Heat shock protein 70	6	0.5424954792043399	3.085803359824761E-4	10808, 3306, 3313, 51182, 3312, 3308	933	12	16659	8.92765273311897	0.3603878367815576	0.03981246240297853	0.5093066367944377
SP_PIR_KEYWORDS	mitochondrion inner membrane	24	2.1699819168173597	3.289498847123355E-4	8402, 4709, 4717, 5245, 4729, 4712, 79133, 10989, 4700, 292, 4722, 498, 26519, 291, 522, 7381, 6392, 10632, 91137, 1349, 10431, 54675, 10165, 10166	1044	193	19235	2.2911083318444403	0.1544703475069179	0.003721768992293928	0.47397164106312006
SP_PIR_KEYWORDS	helicase	19	1.7179023508137432	3.3549742405030976E-4	8438, 10973, 10212, 1660, 8449, 641, 80119, 8467, 3070, 8458, 1653, 10721, 1665, 9879, 1655, 2547, 54505, 9188, 7919	1044	134	19235	2.6124049293761082	0.15729000459692388	0.0037133578301858927	0.4833844879069793
GOTERM_BP_FAT	GO:0007094~mitotic cell cycle spindle assembly checkpoint	6	0.5424954792043399	3.3963853587671915E-4	699, 7175, 1063, 7272, 1062, 4085	859	11	13528	8.590115356122341	0.6036004135994146	0.008610681365555206	0.6032797138888712
GOTERM_BP_FAT	GO:0051310~metaphase plate congression	6	0.5424954792043399	3.3963853587671915E-4	8697, 4292, 113130, 1063, 1062, 54908	859	11	13528	8.590115356122341	0.6036004135994146	0.008610681365555206	0.6032797138888712
GOTERM_BP_FAT	GO:0045841~negative regulation of mitotic metaphase/anaphase transition	6	0.5424954792043399	3.3963853587671915E-4	699, 7175, 1063, 7272, 1062, 4085	859	11	13528	8.590115356122341	0.6036004135994146	0.008610681365555206	0.6032797138888712
SMART	SM00382:AAA	18	1.62748643761302	3.57958856646275E-4	4173, 4172, 9319, 10973, 84284, 4176, 5706, 11104, 5705, 5983, 5702, 5701, 56897, 6059, 1665, 5984, 5985, 5889	423	144	9079	2.682919621749409	0.07904607950885767	0.011694690106582084	0.4579485648699477
GOTERM_MF_FAT	GO:0003688~DNA replication origin binding	5	0.45207956600361665	3.5904463076414533E-4	4999, 644745, 3182, 5001, 345041, 4171, 3329	764	7	12983	12.138182498130142	0.27694899990192523	0.0169223141598962	0.558435965235049
INTERPRO	IPR014001:DEAD-like helicase, N-terminal	17	1.5370705244122964	3.597065726574798E-4	8438, 10973, 10212, 1660, 8449, 641, 8467, 8458, 3070, 1653, 10721, 1665, 9879, 1655, 54505, 9188, 7919	933	109	16659	2.784772412165551	0.4060432758161705	0.0424835725147108	0.5934539148903739
GOTERM_MF_FAT	GO:0004540~ribonuclease activity	13	1.1754068716094033	4.0672689510495884E-4	51367, 11340, 51010, 328, 115752, 10535, 29102, 79042, 10799, 5393, 2237, 10940, 9156	764	66	12983	3.3471957797874032	0.30743217032193504	0.0181998011638822	0.6323781103473869
GOTERM_MF_FAT	GO:0008094~DNA-dependent ATPase activity	12	1.0849909584086799	4.1260336354652003E-4	7517, 8458, 5928, 5984, 5985, 5983, 2547, 7153, 1660, 5889, 80119, 641	764	57	12983	3.5775695783962522	0.3110990121871804	0.017589079819998354	0.6414873426016654
KEGG_PATHWAY	hsa03440:Homologous recombination	9	0.81374321880651	4.259357683234885E-4	8438, 7517, 6117, 6119, 6118, 7979, 6742, 5889, 641	351	28	5085	4.656593406593407	0.06350217701372551	0.007263280809398531	0.5097580814266478
INTERPRO	IPR001752:Kinesin, motor region	10	0.9041591320072333	4.325667862016829E-4	56992, 11004, 9493, 3833, 3832, 3835, 10112, 1062, 24137, 9928	933	42	16659	4.2512632062471285	0.4655367015379942	0.04704891966445268	0.7132570094190216
INTERPRO	IPR019821:Kinesin, motor region, conserved site	10	0.9041591320072333	4.325667862016829E-4	56992, 11004, 9493, 3833, 3832, 3835, 10112, 1062, 24137, 9928	933	42	16659	4.2512632062471285	0.4655367015379942	0.04704891966445268	0.7132570094190216
INTERPRO	IPR001163:Like-Sm ribonucleoprotein, core	7	0.6329113924050633	4.360112321834268E-4	6637, 6628, 23658, 100130932, 6636, 27258, 647302, 100130003, 57819, 11157	933	19	16659	6.578270434929768	0.4681968839854107	0.044103707931875125	0.7189173072649879
KEGG_PATHWAY	hsa04114:Oocyte meiosis	19	1.7179023508137432	4.410187261534362E-4	8697, 699, 1017, 246184, 26271, 6790, 9232, 983, 64682, 9133, 9126, 5501, 991, 5347, 808, 7533, 891, 4085, 6195	351	110	5085	2.5023310023310024	0.06567586798801528	0.006770164922359823	0.527765554734505
GOTERM_CC_FAT	GO:0044450~microtubule organizing center part	12	1.0849909584086799	4.432277349498275E-4	5116, 5108, 7283, 332, 7153, 6950, 9738, 400013, 55165, 55835, 4957, 10733, 85444	773	56	12782	3.5433376455368695	0.19703677632955774	0.0034229776580432247	0.6354778934920535
GOTERM_BP_FAT	GO:0042770~DNA damage response, signal transduction	15	1.3562386980108498	4.5696816120320793E-4	8883, 890, 4292, 1111, 51499, 51720, 100133012, 641, 983, 54962, 51776, 51512, 2956, 9131, 9656	859	80	13528	2.9528521536670547	0.7120780292629787	0.011462189539766299	0.8108858195515212
GOTERM_BP_FAT	GO:0032268~regulation of cellular protein metabolic process	50	4.520795660036167	4.842591396062274E-4	10247, 6726, 9861, 5685, 5684, 5683, 983, 64682, 4254, 51776, 6418, 10197, 701, 5706, 5707, 4686, 5705, 5702, 4116, 7314, 207, 5701, 1982, 5687, 80829, 1653, 5689, 4085, 5718, 653226, 8697, 5710, 5711, 1786, 5713, 25983, 5347, 7272, 5699, 811, 6622, 11065, 10213, 246184, 1019, 26271, 2280, 9184, 991, 51247, 891	859	474	13528	1.661238905016627	0.7327154339961637	0.012031996571802095	0.859116484698641
GOTERM_BP_FAT	GO:0045839~negative regulation of mitosis	6	0.5424954792043399	5.519201807556983E-4	699, 7175, 1063, 7272, 1062, 4085	859	12	13528	7.874272409778812	0.7777262640653603	0.013578295620138348	0.9785967024069864
GOTERM_BP_FAT	GO:0051784~negative regulation of nuclear division	6	0.5424954792043399	5.519201807556983E-4	699, 7175, 1063, 7272, 1062, 4085	859	12	13528	7.874272409778812	0.7777262640653603	0.013578295620138348	0.9785967024069864
GOTERM_MF_FAT	GO:0070035~purine NTP-dependent helicase activity	16	1.4466546112115732	5.689767367804644E-4	10973, 10212, 1660, 8449, 641, 80119, 8458, 1653, 10721, 1665, 9879, 1655, 2547, 54505, 9188, 7919	764	98	12983	2.7744417138583186	0.4018610624149209	0.023089809805596162	0.8835979651150128
GOTERM_MF_FAT	GO:0008026~ATP-dependent helicase activity	16	1.4466546112115732	5.689767367804644E-4	10973, 10212, 1660, 8449, 641, 80119, 8458, 1653, 10721, 1665, 9879, 1655, 2547, 54505, 9188, 7919	764	98	12983	2.7744417138583186	0.4018610624149209	0.023089809805596162	0.8835979651150128
KEGG_PATHWAY	hsa03420:Nucleotide excision repair	11	0.9945750452079566	6.291440262272165E-4	5427, 5984, 3978, 5985, 5887, 6117, 54107, 5983, 6119, 6118, 5111	351	44	5085	3.6217948717948723	0.09237018036834332	0.008772087036445053	0.752116597452912
GOTERM_BP_FAT	GO:0000245~spliceosome assembly	9	0.81374321880651	6.798904432072978E-4	6431, 1653, 8487, 6637, 10285, 10946, 100130932, 6430, 100130003, 4154, 6426	859	32	13528	4.429278230500582	0.8431791861822568	0.01655203791820381	1.2042033042997558
KEGG_PATHWAY	hsa00230:Purine metabolism	23	2.0795660036166366	6.866460672953231E-4	5427, 3251, 5437, 205, 23649, 318, 2618, 6240, 54107, 11164, 5557, 5198, 5634, 158, 3614, 8833, 4830, 10606, 51728, 4860, 5422, 5441, 30834	351	153	5085	2.1778112954583544	0.10037729045483001	0.008776246529334952	0.8205987236799328
GOTERM_BP_FAT	GO:0006401~RNA catabolic process	13	1.1754068716094033	6.977538853346408E-4	4292, 4686, 2935, 10535, 29102, 4116, 6059, 2237, 10921, 65110, 3184, 65109, 10940	859	65	13528	3.149708963911525	0.8506324147838298	0.01683300928375453	1.2356572430450519
SP_PIR_KEYWORDS	methylation	27	2.4412296564195297	7.03730575774722E-4	3265, 2091, 2130, 3848, 647000, 8364, 3190, 10657, 2521, 664709, 6628, 6434, 100131735, 1660, 292, 10376, 3187, 3021, 3189, 3182, 3184, 1655, 203068, 808, 3181, 4691, 729403, 6426	1044	242	19235	2.0556070105443145	0.30164585811419786	0.007609811230845476	1.011430640056843
GOTERM_BP_FAT	GO:0034728~nucleosome organization	16	1.4466546112115732	7.130355717315717E-4	55723, 10036, 3148, 4673, 729342, 3015, 4171, 8467, 11198, 3021, 729686, 1058, 6418, 8364, 4678, 55355, 8208	859	93	13528	2.709427065730344	0.8567267588138228	0.017047719977736353	1.2625577259863907
GOTERM_MF_FAT	GO:0016891~endoribonuclease activity, producing 5'-phosphomonoesters	8	0.7233273056057866	7.420097571193782E-4	51367, 2237, 328, 10535, 29102, 10799, 10940, 9156	764	27	12983	5.035097925150281	0.4884364812135963	0.02872220673434145	1.1508589302846817
GOTERM_CC_FAT	GO:0031262~Ndc80 complex	4	0.3616636528028933	8.384379770635657E-4	57405, 147841, 83540, 10403	773	4	12782	16.53557567917206	0.3397923571576802	0.006367347870241069	1.1989397265238955
GOTERM_BP_FAT	GO:0051258~protein polymerization	11	0.9945750452079566	8.530404356005828E-4	10383, 55835, 7846, 7283, 203068, 84790, 26271, 10376, 56604, 4747, 113457, 647000	859	49	13528	3.5353876125537522	0.9021846545671026	0.020185367293930834	1.508687780323703
GOTERM_CC_FAT	GO:0044452~nucleolar part	8	0.7233273056057866	8.727361007611965E-4	51602, 51367, 2091, 55759, 729686, 10528, 10799, 729342, 10940	773	27	12782	4.899429830865794	0.35091590378847703	0.006526984767074806	1.2476990153668432
SP_PIR_KEYWORDS	trna processing	12	1.0849909584086799	8.885498017527321E-4	51367, 54931, 54517, 80324, 57570, 11157, 79042, 10785, 10799, 54888, 10940, 9692	1044	67	19235	3.299879910790873	0.3645118568398925	0.009400574182148569	1.2754772846394258
GOTERM_BP_FAT	GO:0034623~cellular macromolecular complex disassembly	8	0.7233273056057866	9.12910656890806E-4	11198, 8458, 11004, 3084, 6418, 3925, 92399, 3396	859	26	13528	4.845706098325423	0.9169161067376395	0.02140161600634205	1.613763402669155
GOTERM_BP_FAT	GO:0032984~macromolecular complex disassembly	8	0.7233273056057866	9.12910656890806E-4	11198, 8458, 11004, 3084, 6418, 3925, 92399, 3396	859	26	13528	4.845706098325423	0.9169161067376395	0.02140161600634205	1.613763402669155
GOTERM_BP_FAT	GO:0070096~mitochondrial outer membrane translocase complex assembly	4	0.3616636528028933	9.689523343836579E-4	56993, 3320, 3308, 25813	859	4	13528	15.748544819557624	0.9286890740774042	0.022507543728819468	1.7120238323552472
GOTERM_BP_FAT	GO:0007008~outer mitochondrial membrane organization	4	0.3616636528028933	9.689523343836579E-4	56993, 3320, 3308, 25813	859	4	13528	15.748544819557624	0.9286890740774042	0.022507543728819468	1.7120238323552472
GOTERM_BP_FAT	GO:0006325~chromatin organization	41	3.7070524412296564	9.965531101813283E-4	2146, 55723, 3148, 3146, 648, 10951, 51200, 3622, 56943, 1786, 664, 729342, 8467, 11198, 3070, 23468, 729686, 100130561, 6418, 8364, 4678, 55355, 8520, 86, 3151, 123169, 10036, 8089, 5928, 6839, 4673, 5245, 6294, 51720, 3015, 4171, 3021, 1058, 23028, 10432, 8208, 10600, 5931	859	378	13528	1.708175496301224	0.933858850931514	0.02294601171292243	1.760383481701766
INTERPRO	IPR018181:Heat shock protein 70, conserved site	6	0.5424954792043399	0.001016297520048157	10808, 3306, 3313, 51182, 3312, 3308	933	15	16659	7.142122186495177	0.770613541745627	0.09349295195746155	1.6681924422056738
KEGG_PATHWAY	hsa05012:Parkinson's disease	20	1.8083182640144666	0.001069190045648167	4709, 6622, 4717, 317, 4729, 4706, 7327, 4712, 7314, 4700, 7419, 292, 4722, 498, 291, 522, 11315, 7381, 6392, 1349	351	128	5085	2.2636217948717947	0.15188865921135475	0.012592606827231845	1.2750884826729814
GOTERM_BP_FAT	GO:0006333~chromatin assembly or disassembly	19	1.7179023508137432	0.0010732764495691286	55723, 10036, 3148, 6839, 10951, 4673, 729342, 3015, 4171, 8467, 3070, 11198, 3021, 23468, 729686, 1058, 6418, 8364, 55355, 8208	859	127	13528	2.356081508437755	0.9463447034340213	0.024484880111514395	1.8946934079696498
GOTERM_BP_FAT	GO:0031497~chromatin assembly	15	1.3562386980108498	0.0010857093671997587	55723, 10036, 3148, 4673, 729342, 3015, 4171, 8467, 3070, 3021, 729686, 1058, 6418, 8364, 55355, 8208	859	87	13528	2.7152663481995907	0.9481333333876136	0.02455959225834936	1.9164418321099053
GOTERM_BP_FAT	GO:0006284~base-excision repair	8	0.7233273056057866	0.00116578294962515	10038, 3148, 100130561, 328, 3146, 7374, 5111, 6996, 142	859	27	13528	4.666235502091149	0.9583079668745788	0.026131222885909966	2.056402471808272
GOTERM_MF_FAT	GO:0005487~nucleocytoplasmic transporter activity	5	0.45207956600361665	0.0011752602536328786	65110, 53371, 57122, 23279, 65109	764	9	12983	9.440808609656777	0.6541963416585115	0.043280632021553744	1.8170875185450241
SP_PIR_KEYWORDS	nuclear pore complex	9	0.81374321880651	0.0011855083848693014	4927, 79023, 7175, 9688, 53371, 57122, 23279, 23165, 9631	1044	40	19235	4.145474137931035	0.45390806837133535	0.012270381902567351	1.6983621674700355
UP_SEQ_FEATURE	compositionally biased region:Arg/Ser-rich (RS domain)	6	0.5424954792043399	0.0012411870677627552	6431, 6430, 6428, 9360, 6427, 6426	1040	16	19113	6.891706730769231	0.959107141352944	0.23386737639713295	2.1742259573420464
GOTERM_BP_FAT	GO:0006268~DNA unwinding during replication	6	0.5424954792043399	0.0012539659200526744	4173, 4175, 3148, 100130561, 4176, 3146, 4171	859	14	13528	6.749376351238982	0.9672203246185226	0.027852262378287196	2.210319396867644
GOTERM_MF_FAT	GO:0042623~ATPase activity, coupled	30	2.7124773960216997	0.0013723892035630884	7517, 10973, 11104, 3312, 10694, 80119, 641, 1665, 9879, 483, 5984, 5985, 54505, 5889, 84284, 5928, 10212, 5983, 7153, 1660, 498, 8449, 522, 8458, 1653, 10721, 1655, 2547, 9188, 7919	764	272	12983	1.8742781798583308	0.7106501033920956	0.04839452236354558	2.1188283690991683
SMART	SM00320:WD40	25	2.2603978300180834	0.0013887562856998057	79023, 317, 84128, 9410, 9128, 55339, 6396, 11137, 728554, 54853, 57418, 84321, 51133, 55003, 51514, 55759, 5928, 27436, 9184, 25886, 991, 10785, 8208, 84916, 23603, 5931	423	266	9079	2.0172327983078264	0.27358655685403765	0.03916683736788085	1.7659029175065788
UP_SEQ_FEATURE	DNA-binding region:HMG box 2	5	0.45207956600361665	0.001399957475307777	3148, 646993, 100130561, 3146, 7019, 10357	1040	10	19113	9.188942307692308	0.9728401436359008	0.24223789602681267	2.4491091905641915
UP_SEQ_FEATURE	DNA-binding region:HMG box 1	5	0.45207956600361665	0.001399957475307777	3148, 646993, 100130561, 3146, 7019, 10357	1040	10	19113	9.188942307692308	0.9728401436359008	0.24223789602681267	2.4491091905641915
GOTERM_BP_FAT	GO:0000387~spliceosomal snRNP biogenesis	8	0.7233273056057866	0.0014704112896670193	8487, 6637, 6628, 51808, 100130932, 6636, 4686, 100130003, 26121, 6631	859	28	13528	4.499584234159321	0.9818366242886365	0.032321438840915984	2.5871416416148763
UP_SEQ_FEATURE	site:Involved in polymerization	4	0.3616636528028933	0.0014745863052455894	7846, 84790, 10376, 113457	1040	5	19113	14.702307692307693	0.9775931006922666	0.23762240278097724	2.5780640446704695
GOTERM_BP_FAT	GO:0006091~generation of precursor metabolites and energy	35	3.1645569620253164	0.001487133953232428	3420, 4709, 5232, 5230, 4706, 4700, 79901, 2271, 7167, 6392, 10632, 93974, 3945, 3099, 3670, 6622, 4717, 4729, 4712, 4190, 207, 4722, 498, 2805, 291, 522, 7381, 81542, 3939, 8803, 5501, 2023, 729403, 10165, 80777	859	313	13528	1.7610193887684242	0.9826466209399876	0.032421857308168156	2.6161979856222373
GOTERM_BP_FAT	GO:0006275~regulation of DNA replication	12	1.0849909584086799	0.0016170568090079016	811, 56897, 3265, 81620, 54962, 4254, 1017, 65057, 5111, 51053, 8318, 641	859	62	13528	3.0481054489466373	0.987825699292694	0.03492729556744001	2.8416660043370623
UP_SEQ_FEATURE	domain:Helicase C-terminal	15	1.3562386980108498	0.0016283840386351195	8438, 10212, 1660, 8449, 641, 8458, 3070, 8467, 1653, 1665, 9879, 1655, 54505, 9188, 7919	1040	105	19113	2.625412087912088	0.9849274018900341	0.24395808299151378	2.843311672468929
SP_PIR_KEYWORDS	proteinase	6	0.5424954792043399	0.0016615830546004122	5687, 5689, 5685, 5684, 5699, 5683	1044	17	19235	6.502704530087897	0.5717774138681995	0.016819194256259773	2.3728014273564857
INTERPRO	IPR011545:DNA/RNA helicase, DEAD/DEAH box type, N-terminal	11	0.9945750452079566	0.0019139232337115615	1653, 10973, 10721, 9879, 1655, 10212, 9188, 54505, 1660, 7919, 641	933	61	16659	3.21980918243635	0.9375891610243194	0.15917861011473944	3.119812434828839
SP_PIR_KEYWORDS	Fatty acid biosynthesis	9	0.81374321880651	0.0019360364782203114	2194, 7167, 5743, 60481, 4706, 5742, 8560, 80142, 10728	1044	43	19235	3.8562550120288694	0.62780435659522	0.019192561969555988	2.759650855389484
BIOCARTA	h_rbPathway:RB Tumor Suppressor/Checkpoint Signaling in response to DNA damage	6	0.5424954792043399	0.002056062419212533	1111, 1017, 7533, 1019, 7465, 983	124	12	1437	5.794354838709678	0.2850074670844197	0.10580170919329157	2.462289268424045
GOTERM_MF_FAT	GO:0015631~tubulin binding	15	1.3562386980108498	0.00207186625584144	84722, 9638, 220134, 6622, 29127, 51203, 332, 11104, 667, 348235, 79929, 55835, 4830, 3925, 4692	764	100	12983	2.5490183246073297	0.8463128186787892	0.0694990250202554	3.182513558258726
UP_SEQ_FEATURE	domain:MPN	5	0.45207956600361665	0.0021056905124677587	57559, 10594, 10213, 5713, 10987	1040	11	19113	8.353583916083917	0.9955982886638626	0.28759600309433075	3.6621674217882094
BIOCARTA	h_g2Pathway:Cell Cycle: G2/M Checkpoint	8	0.7233273056057866	0.002180780646878584	5347, 1111, 7533, 891, 7465, 100133012, 983, 6195	124	23	1437	4.03085553997195	0.2994260896489692	0.08512135597176573	2.6098440122629296
GOTERM_BP_FAT	GO:0033365~protein localization in organelle	20	1.8083182640144666	0.002200050089575463	56993, 1434, 653226, 23649, 3837, 6726, 7514, 3839, 3838, 23480, 5901, 207, 23165, 26519, 51602, 132001, 7175, 10465, 10431, 6731, 10452	859	146	13528	2.157334906788716	0.9975201036380398	0.046862694016289175	3.8473399020345633
GOTERM_BP_FAT	GO:0043632~modification-dependent macromolecule catabolic process	55	4.972875226039783	0.0022586050281066944	8883, 57574, 51530, 9861, 51377, 5685, 5684, 5683, 983, 64682, 10197, 5887, 29128, 701, 7398, 10055, 580, 5706, 5707, 5705, 5702, 7314, 6502, 5701, 5687, 5689, 4085, 5718, 8697, 57559, 7327, 5710, 51191, 5711, 5713, 83461, 7336, 29089, 122769, 7184, 5699, 51514, 55148, 11065, 10213, 80196, 246184, 26271, 79876, 9184, 991, 891, 644877, 10600, 64422	859	574	13528	1.5090069077973336	0.9978864759149138	0.047708520791918896	3.9478034304219034
GOTERM_BP_FAT	GO:0019941~modification-dependent protein catabolic process	55	4.972875226039783	0.0022586050281066944	8883, 57574, 51530, 9861, 51377, 5685, 5684, 5683, 983, 64682, 10197, 5887, 29128, 701, 7398, 10055, 580, 5706, 5707, 5705, 5702, 7314, 6502, 5701, 5687, 5689, 4085, 5718, 8697, 57559, 7327, 5710, 51191, 5711, 5713, 83461, 7336, 29089, 122769, 7184, 5699, 51514, 55148, 11065, 10213, 80196, 246184, 26271, 79876, 9184, 991, 891, 644877, 10600, 64422	859	574	13528	1.5090069077973336	0.9978864759149138	0.047708520791918896	3.9478034304219034
GOTERM_BP_FAT	GO:0006271~DNA strand elongation during DNA replication	4	0.3616636528028933	0.002307904839966255	2237, 5984, 5422, 5983	859	5	13528	12.598835855646099	0.9981526416067941	0.048351032443258	4.032310977022435
GOTERM_BP_FAT	GO:0006334~nucleosome assembly	14	1.2658227848101267	0.0023173997023067956	55723, 10036, 3148, 4673, 729342, 3015, 4171, 8467, 3021, 729686, 1058, 6418, 8364, 55355, 8208	859	84	13528	2.6247574699262706	0.9981999170179202	0.04817529508733498	4.048578586684193
SMART	SM00232:JAB_MPN	5	0.45207956600361665	0.002353252373394963	57559, 10594, 10213, 5713, 10987	423	13	9079	8.255137297690489	0.41834971304853363	0.058432786574597606	2.975361301346102
GOTERM_BP_FAT	GO:0007088~regulation of mitosis	11	0.9945750452079566	0.0024740345516818096	8697, 9585, 699, 7175, 4751, 51203, 9787, 1063, 7272, 1062, 4085	859	56	13528	3.093464160984533	0.9988263309395734	0.050962661043692625	4.316566756327822
GOTERM_BP_FAT	GO:0051783~regulation of nuclear division	11	0.9945750452079566	0.0024740345516818096	8697, 9585, 699, 7175, 4751, 51203, 9787, 1063, 7272, 1062, 4085	859	56	13528	3.093464160984533	0.9988263309395734	0.050962661043692625	4.316566756327822
OMIM_DISEASE	Breast cancer, susceptibility to	4	0.3616636528028933	0.002498825938115264	7517, 3161, 580, 100133012	161	7	3671	13.029281277728483	0.4911120213507151	0.4911120213507151	3.236085843038039
